,Account,Network,Text,Date,Positive,Neutral,Negative,Compound
0,@CBS,CBS,Happy #InternationalKissingDay! See which stars we caught locking lips on the CBS Kiss Cam. 😘 https://t.co/oMPCHZlgCl,Fri Jul 06 18:26:37 +0000 2018,0.39,0.61,0.0,0.8622
1,@CBS,CBS,"RT @SalvationCBS: Mark your calendars, #Salvies: Monday's new #SalvationCBS will air at a special time, 10/9c. https://t.co/RUh1J7cfj8",Fri Jul 06 22:22:55 +0000 2018,0.153,0.847,0.0,0.4019
2,@CBS,CBS,Take a walk down @YandR_CBS memory lane with stars @JessWaltonYR and Peter Bergman! You can watch full episodes of… https://t.co/MZEUfiJJyb,Fri Jul 13 17:49:38 +0000 2018,0.0,1.0,0.0,0.0
3,@CBS,CBS,"RT @TheNeighborhood: There's a new family on the block, and they're about to turn this neighborhood upside down. @CedEntertainer and @Tichi…",Fri Jul 13 21:15:41 +0000 2018,0.0,0.868,0.132,-0.4404
4,@CBS,CBS,"Stand up. Speak up. Blow the whistle. 

Don't miss the premiere of the @TrueCrimeCBS series #Whistleblower tonight… https://t.co/uNhx4Codc2",Fri Jul 13 21:35:01 +0000 2018,0.078,0.922,0.0,0.1139
5,@CBS,CBS,"This @cbsallaccess series is unlike any fairy tale you've ever seen before. @paulwesley, @kevwilliamson &amp;… https://t.co/icsSnPxKAr",Fri Jul 20 15:08:23 +0000 2018,0.0,1.0,0.0,0.0
6,@CBS,CBS,Take a trip down memory lane with the cast and crew of @MagnumPICBS at #SDCC2018! https://t.co/jHVxm7kyaT,Fri Jul 20 21:39:09 +0000 2018,0.0,1.0,0.0,0.0
7,@CBS,CBS,"RT @startrekcbs: Discover the next adventure of Starfleet in this first look at the season 2 premiere, coming early 2019. Season 1 is now s…",Fri Jul 20 22:29:36 +0000 2018,0.095,0.905,0.0,0.3182
8,@CBS,CBS,George blew the whistle on a doctor targeting those who believed they had cancer. What was the outcome? Find out to… https://t.co/rLlNzlK3Cy,Fri Jul 20 23:44:54 +0000 2018,0.0,0.82,0.18,-0.6597
9,@CBS,CBS,"Casting Alert! @paulwesley, @DaniaJRamirez &amp; @JamesWolk are set to star in the upcoming CBS All Access psychologica… https://t.co/JnZMrzT92n",Fri Jun 15 18:48:29 +0000 2018,0.128,0.872,0.0,0.3595
10,@CBS,CBS,"Every day is #TakeYourDogToWorkDay for shows like @HawaiiFive0CBS, @MomCBS, @SEALTeamCBS, and @bigbangtheory! https://t.co/DJaOt1VQcw",Fri Jun 22 18:33:53 +0000 2018,0.189,0.811,0.0,0.4199
11,@CBS,CBS,Tonight's the night! Don't miss model @ashleygraham on the season finale of Celebrity @undercover_cbs at 8/7c. https://t.co/iBxAOcOF7a,Fri Jun 22 21:19:06 +0000 2018,0.098,0.902,0.0,0.1867
12,@CBS,CBS,"If at first you don’t succeed on @PriceIsRight…bid, bid again! https://t.co/OWBaOsFZ3i",Mon Jul 02 17:00:02 +0000 2018,0.259,0.741,0.0,0.5411
13,@CBS,CBS,RT @TrueCrimeCBS: Two new true-crime series are set to premiere this July on CBS! Learn more about #Whistleblower and #PinkCollarCrimes bef…,Mon Jul 02 17:27:06 +0000 2018,0.0,1.0,0.0,0.0
14,@CBS,CBS,Take a first look at our @Comic_Con lineup along with details of what you can expect to see:… https://t.co/JqBtlKcwq3,Mon Jul 02 20:47:32 +0000 2018,0.0,1.0,0.0,0.0
15,@CBS,CBS,"How much does it cost to bury the truth? #OneDollar premieres Thursday, August 30, exclusively on CBS All Access.… https://t.co/1tab8eCaFz",Mon Jul 02 21:13:11 +0000 2018,0.108,0.892,0.0,0.3182
16,@CBS,CBS,"RT @cbsallaccess: How much does it cost to bury the truth? #OneDollar premieres August 30, exclusively on CBS All Access. https://t.co/2HdY…",Mon Jul 09 18:09:00 +0000 2018,0.103,0.897,0.0,0.3182
17,@CBS,CBS,"RT @TKOCBS: The Ball Buster, the Frisboom, the Spike Launcher, and the Slammer… Get to know all of the #TKO Battle Stations: https://t.co/2…",Mon Jul 09 18:53:34 +0000 2018,0.0,0.894,0.106,-0.3818
18,@CBS,CBS,Time to mark your calendars! CBS' fall 2018 premiere lineup has been announced: https://t.co/yYv3H9aEO7 https://t.co/lRxAA7suie,Mon Jul 09 23:55:07 +0000 2018,0.0,1.0,0.0,0.0
19,@CBS,CBS,The cast couldn’t be more excited to welcome @ansonmount into the @startrekcbs family! Who’s ready to see the iconi… https://t.co/fOS4f4VCb2,Mon Jul 23 21:30:33 +0000 2018,0.34,0.66,0.0,0.8293
20,@CBS,CBS,RT if that musical number by the cast of Carousel blew you away! #TonyAwards https://t.co/CMzMNtcAQO,Mon Jun 11 01:08:28 +0000 2018,0.102,0.898,0.0,0.1511
21,@CBS,CBS,RT @McBenefit: I love everything about you @UzoAduba. #TonyAwards,Mon Jun 11 01:12:31 +0000 2018,0.375,0.625,0.0,0.6369
22,@CBS,CBS,So many feels at the #TonyAwards. Congratulations to @arielstachel for winning Best Featured Actor in a Musical!… https://t.co/m1aRNIHPRK,Mon Jun 11 01:19:59 +0000 2018,0.457,0.543,0.0,0.9151
23,@CBS,CBS,.@Matt_Morrison welcomes the Marjory Stoneman Douglas High School theatre department to the stage. #TonyAwards https://t.co/5dxa9smeka,Mon Jun 11 01:24:12 +0000 2018,0.162,0.838,0.0,0.4019
24,@CBS,CBS,Such a touching moment at the #TonyAwards. ❤️ https://t.co/4kJWTHVPZ8,Mon Jun 11 01:24:46 +0000 2018,0.0,1.0,0.0,0.0
25,@CBS,CBS,RT @KatLargent: MAGIC #TonyAwards,Mon Jun 11 01:25:59 +0000 2018,0.0,1.0,0.0,0.0
26,@CBS,CBS,RT @IzzyNY202: How impressive are these Marjory Stoneman Douglas students? That #TonyAwards performance reduced me to tears. Amazing.,Mon Jun 11 01:26:03 +0000 2018,0.296,0.625,0.079,0.7351
27,@CBS,CBS,.@SaraBareilles is totally a Gryffindor. #TonyAwards https://t.co/OPQ7esk2dn,Mon Jun 11 01:29:21 +0000 2018,0.0,1.0,0.0,0.0
28,@CBS,CBS,Glenda Jackson wins Best Leading Actress in a Play. #TonyAwards @threetallwomen https://t.co/GRp1gcBuiW,Mon Jun 11 01:30:56 +0000 2018,0.563,0.437,0.0,0.8834
29,@CBS,CBS,RT @anna_villanueva: Magnificent performance from the cast of @FrozenBroadway! #TonyAwards2018 #TonyAwards #Tonys,Mon Jun 11 01:37:36 +0000 2018,0.276,0.724,0.0,0.636
30,@CBS,CBS,If only this performance could go on forever. #TonyAwards @FrozenBroadway https://t.co/p2BMUvyTxr,Mon Jun 11 01:38:23 +0000 2018,0.0,1.0,0.0,0.0
31,@CBS,CBS,"RT @Valerie4815: What a birthday present, the Tony audience singing happy birthday to you!! #TonyAwards",Mon Jun 11 01:51:16 +0000 2018,0.248,0.752,0.0,0.6467
32,@CBS,CBS,RT @hjmayer8: I sure do love @DearEvanHansen 💙 #TonyAwards,Mon Jun 11 01:53:17 +0000 2018,0.481,0.519,0.0,0.7579
33,@CBS,CBS,@writerlindsayb You're welcome! #TonyAwards,Mon Jun 11 01:58:48 +0000 2018,0.523,0.477,0.0,0.5093
34,@CBS,CBS,Hope he brought enough birthday cake for everyone! #TonyAwards https://t.co/FlLbKV6oj8,Mon Jun 11 02:03:31 +0000 2018,0.262,0.738,0.0,0.4926
35,@CBS,CBS,🎶 “Let's dance this last dance tonight.” 🎶 #TonyAwards #DonnaSummerMusical https://t.co/UAIaglChfv,Mon Jun 11 02:05:47 +0000 2018,0.0,1.0,0.0,0.0
36,@CBS,CBS,Harry Potter and the Cursed Child wins Best Play at the #TonyAwards! @HPPlayNYC https://t.co/WIqJQmtAlN,Mon Jun 11 02:11:03 +0000 2018,0.491,0.509,0.0,0.8908
37,@CBS,CBS,That performance was the GOAT. #TonyAwards https://t.co/mtoU92HipQ,Mon Jun 11 02:16:06 +0000 2018,0.0,1.0,0.0,0.0
38,@CBS,CBS,"RT @leahableson: The Once On This Island Goat And Chicken made it to the broadcast, Mama WILL provide #TonyAwards",Mon Jun 11 02:21:03 +0000 2018,0.0,1.0,0.0,0.0
39,@CBS,CBS,Angels in America takes the win for Best Revival of a Play! #TonyAwards https://t.co/zodW61tw8a,Mon Jun 11 02:23:56 +0000 2018,0.517,0.483,0.0,0.8932
40,@CBS,CBS,"""I'm a living example of how theatre can change you - and it didn't just change me, it saved me."" @JohnLeguizamo at… https://t.co/4ICwMhb6hv",Mon Jun 11 02:29:18 +0000 2018,0.123,0.877,0.0,0.4215
41,@CBS,CBS,What a beautiful performance by the cast of #TheBandsVisit. #TonyAwards https://t.co/4Hw96kZvrf,Mon Jun 11 02:33:09 +0000 2018,0.302,0.698,0.0,0.5994
42,@CBS,CBS,The feeling when you win a Tony. 🙌 Congratulations to Once on This Island for winning Best Revival of a Musical!… https://t.co/UpFCqgBTwh,Mon Jun 11 02:44:37 +0000 2018,0.516,0.484,0.0,0.9523
43,@CBS,CBS,Inspiration: Get to your YES! #OnceOnThisIsland #TonyAwards https://t.co/Wjp0QIWfXq,Mon Jun 11 02:44:50 +0000 2018,0.543,0.457,0.0,0.7978
44,@CBS,CBS,RT @Aatamianphoto: Springsteen is on the #TonyAwards and I love it.,Mon Jun 11 02:47:29 +0000 2018,0.318,0.682,0.0,0.6369
45,@CBS,CBS,The Boss looks right at home on the #TonyAwards stage! https://t.co/pwjv4iydkn,Mon Jun 11 02:53:00 +0000 2018,0.0,1.0,0.0,0.0
46,@CBS,CBS,Tony Shalhoub wins Best Leading Actor in a Musical. #TonyAwards   #TheBandsVisit https://t.co/KcUDSicKI5,Mon Jun 11 02:56:10 +0000 2018,0.467,0.533,0.0,0.836
47,@CBS,CBS,RT @_stobin13: watching the #TonyAwards after going to 3 broadway shows this weekend makes it even better 😍🤩,Mon Jun 11 02:56:40 +0000 2018,0.153,0.847,0.0,0.4404
48,@CBS,CBS,"RT @CBSThisMorning: Hmm... something seems off here @SaraBareilles @JoshGroban. 😂

@WaitressMusical @GreatCometBway #TonyAwards https://t.c…",Mon Jun 11 02:58:30 +0000 2018,0.175,0.737,0.088,0.4404
49,@CBS,CBS,Congratulations are in order for @TheKatrinaLenk! She just won for Best Leading Actress in a Musical. #TonyAwards https://t.co/t9bNvpiEmH,Mon Jun 11 03:02:06 +0000 2018,0.463,0.537,0.0,0.92
50,@CBS,CBS,An end to a magical evening. The Band's Visit wins for Best Musical! #TonyAwards https://t.co/ODza97n8YH,Mon Jun 11 03:10:33 +0000 2018,0.406,0.594,0.0,0.8478
51,@CBS,CBS,See the complete list of winners from the 2018 #TonyAwards: https://t.co/9XK6CGeber https://t.co/HkUIN4Quej,Mon Jun 11 06:04:41 +0000 2018,0.22,0.78,0.0,0.4767
52,@CBS,CBS,Here are all the performances from the 2018 #TonyAwards: https://t.co/gN4ItpFlRd https://t.co/fSMNBXKC9r,Mon Jun 11 06:19:36 +0000 2018,0.0,1.0,0.0,0.0
53,@CBS,CBS,How do you know @SaraBareilles and @joshgroban's music? #TonyAwards https://t.co/POMXBORfUT,Mon Jun 11 14:00:37 +0000 2018,0.0,1.0,0.0,0.0
54,@CBS,CBS,"In case you missed it, watch the entire #TonyAwards now: https://t.co/Bm0yNV3Ff3 https://t.co/3GA5otlcPa",Mon Jun 11 19:01:38 +0000 2018,0.0,0.833,0.167,-0.296
55,@CBS,CBS,"RT @TheNeighborhood: Welcome to #TheNeighborhood, @BethBehrs! The @2BrokeGirls star returns to @CBS in a new sitcom alongside @CedEntertain…",Mon Jun 11 22:23:06 +0000 2018,0.171,0.829,0.0,0.5093
56,@CBS,CBS,RT @CBSBigBrother: Meet the cast of #BB20... before anyone else! Start streaming all their live interviews beginning at 11am EST/8am PST on…,Mon Jun 18 15:00:46 +0000 2018,0.0,1.0,0.0,0.0
57,@CBS,CBS,Time to make your predictions for #BB20! 👏 Get to know the @CBSBigBrother Houseguests before the big premiere next… https://t.co/jlpIchJ9sk,Mon Jun 18 20:27:50 +0000 2018,0.0,1.0,0.0,0.0
58,@CBS,CBS,The world will finally know the truth. ☄️ Make sure to tune in to the heart-pounding Season 2 premiere of… https://t.co/mqMleW90DY,Mon Jun 25 18:20:25 +0000 2018,0.204,0.796,0.0,0.5574
59,@CBS,CBS,"RT @TrueCrimeCBS: When you find out you’ve been treated with chemo, but you don’t have cancer. #Whistleblower https://t.co/DAKwu1vcNX",Sat Jul 21 00:10:00 +0000 2018,0.0,0.736,0.264,-0.7964
60,@CBS,CBS,RT @bigbangtheory: The #BigBangTheory writers teased a honeymoon episode and more @YoungSheldon characters in Season 12 while speaking at #…,Sat Jul 21 00:19:12 +0000 2018,0.0,0.891,0.109,-0.296
61,@CBS,CBS,RT @MagnumPICBS: Couldn't make it to San Diego for the #MagnumPI panel? Here's everything you missed at #SDCC2018: https://t.co/Z7IBqF1YJ8…,Sat Jul 21 00:55:28 +0000 2018,0.0,0.891,0.109,-0.296
62,@CBS,CBS,"Housewives. PTA moms. School volunteers. Starting TONIGHT, hear the stories of seemingly innocent women who put it… https://t.co/5TA15OiTuh",Sat Jul 28 16:43:56 +0000 2018,0.124,0.876,0.0,0.34
63,@CBS,CBS,RT @startrekcbs: Stream the full panel &amp; learn all the exclusive details revealed about season 2 of #StarTrekDiscovery at @Comic_Con: https…,Sun Jul 22 01:56:13 +0000 2018,0.073,0.927,0.0,0.128
64,@CBS,CBS,"Today and every day we celebrate their love, guidance, and support. Happy #FathersDay to every kind of dad! https://t.co/Wffax1khBH",Sun Jun 17 13:00:01 +0000 2018,0.493,0.507,0.0,0.9392
65,@BBCWorld,BBC News (World),The bean at the heart of America's trade war https://t.co/nAZsK178Bt,Thu Aug 02 00:00:24 +0000 2018,0.0,0.698,0.302,-0.5994
66,@nytimes,The New York Times,"Tesla said that it was still on pace to turn a profit later this year, after a quarter in which it continued to bur… https://t.co/XA1Y8nnGjm",Thu Aug 02 00:02:02 +0000 2018,0.116,0.884,0.0,0.4404
67,@CNN,CNN,"For the first time ever, Barbie is wearing a hijab. The new doll, which was announced in November 2017, is modeled… https://t.co/Qf2jruv4n8",Thu Aug 02 00:02:40 +0000 2018,0.0,1.0,0.0,0.0
68,@CNN,CNN,"On a hillside in Vietnam, giant hands extend, holding a new steel bridge that has attracted scores of visitors sinc… https://t.co/J5HX1RPXVu",Thu Aug 02 00:05:00 +0000 2018,0.209,0.791,0.0,0.5423
69,@CNN,CNN,Chefs Guy Fieri and José Andrés are doing everything they can to help feed the evacuees and first responders to Cal… https://t.co/IGVEdRTKCA,Thu Aug 02 00:09:54 +0000 2018,0.114,0.886,0.0,0.4019
70,@FoxNews,Fox News,.@VP hails 'tangible progress' with North Korea as remains of presumed Korean War dead arrive in Hawaii https://t.co/c8VIpgXZBe,Thu Aug 02 00:13:23 +0000 2018,0.108,0.577,0.315,-0.7506
71,@nytimes,The New York Times,"RT @NYTStyles: ""In its current form, wellness isn’t filling in the gaps left by medicine. It’s exploiting them."" — @DrJenGunter https://t.c…",Thu Aug 02 00:17:03 +0000 2018,0.122,0.756,0.122,0.0
72,@FoxNews,Fox News,New 'Terminator' image features Linda Hamilton in iconic role https://t.co/cEZQizOsJj,Thu Aug 02 00:19:56 +0000 2018,0.0,1.0,0.0,0.0
73,@FoxNews,Fox News,California Safeway calls cops on woman donating food to homeless man https://t.co/obcclpUxoq,Thu Aug 02 00:28:15 +0000 2018,0.0,1.0,0.0,0.0
74,@nytimes,The New York Times,"The best TV shows and movies new to Netflix, Amazon and more in August https://t.co/DxRIesXB0P",Thu Aug 02 00:32:02 +0000 2018,0.312,0.688,0.0,0.7096
75,@CNN,CNN,"To demonstrate Paul Manafort's elaborate spending habits, prosecutors released an image of a $15,000 coat made from… https://t.co/rq8kt20ocL",Thu Aug 02 00:34:54 +0000 2018,0.0,1.0,0.0,0.0
76,@CNN,CNN,"The jacket Harrison Ford wore playing Han Solo in ""The Empire Strikes Back"" is expected to go for $1.3 million at a… https://t.co/cVD5rSmLNR",Thu Aug 02 00:35:00 +0000 2018,0.071,0.83,0.099,-0.1779
77,@FoxNews,Fox News,"Florida woman arrested after leaving 6 kids ‘infested with lice’ at home, police say https://t.co/5yCpSlCq9B",Thu Aug 02 00:35:33 +0000 2018,0.0,0.807,0.193,-0.4767
78,@CNN,CNN,"RT @AC360: Democratic Sen. Richard Blumenthal: The White House is moving the goalpost for a potential interview with Mueller, because “the…",Thu Aug 02 00:40:42 +0000 2018,0.0,1.0,0.0,0.0
79,@CNN,CNN,The heads of the Senate Intelligence Committee said they're in discussions about providing a transcript of Maria Bu… https://t.co/obyEoaWQPZ,Thu Aug 02 00:41:07 +0000 2018,0.154,0.846,0.0,0.4767
80,@CNN,CNN,"RT @OutFrontCNN: ""Donald Trump is supposed to be defending our country, instead he's busy defending Vladimir Putin and attacking our own in…",Thu Aug 02 00:41:52 +0000 2018,0.0,0.875,0.125,-0.4588
81,@FoxNews,Fox News,RT @FoxBusiness: .@cvpayne provides an after hours stock update as markets were mixed on Fed and trade concerns. https://t.co/wswT3qqtW3 ht…,Thu Aug 02 00:46:58 +0000 2018,0.0,1.0,0.0,0.0
82,@nytimes,The New York Times,From @nytimestravel: A guide to 10 cities where you can have an upscale trip without paying top dollar https://t.co/2HFxU7e85E,Thu Aug 02 00:47:05 +0000 2018,0.0,0.914,0.086,-0.1511
83,@FoxNews,Fox News,'That's the Point of Government': WA 'Democratic Socialist' US House Candidate Defends Platform https://t.co/IsoA9guuPP,Thu Aug 02 00:50:01 +0000 2018,0.0,1.0,0.0,0.0
84,@CNN,CNN,"Hundreds of demonstrators gathered in Copenhagen, Denmark, wearing burqas and other face veils to protest a law aga… https://t.co/XmE3eW2f48",Thu Aug 02 00:51:06 +0000 2018,0.0,0.895,0.105,-0.25
85,@CNN,CNN,Huawei overtakes Apple to become the world’s second largest smartphone seller despite not having a presence in the… https://t.co/zqr3Mu0qgT,Thu Aug 02 01:01:00 +0000 2018,0.0,1.0,0.0,0.0
86,@CNN,CNN,Donald Trump is averaging 7.6 mistruths a day | Analysis by @CillizzaCNN https://t.co/beM2XrzSd3,Thu Aug 02 01:01:05 +0000 2018,0.0,1.0,0.0,0.0
87,@CNN,CNN,Vice President Mike Pence greeted 55 flag-draped cases of what are believed to be the remains of American service m… https://t.co/zg2CaLlC2f,Thu Aug 02 01:01:55 +0000 2018,0.095,0.905,0.0,0.2732
88,@nytimes,The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/pGnyegNxFm,Thu Aug 02 01:02:02 +0000 2018,0.0,1.0,0.0,0.0
89,@CNN,CNN,RT @CNNPolitics: Vice President Mike Pence receives the possible remains of Americans killed in the Korean War https://t.co/uNyVkFv8V3 http…,Thu Aug 02 01:02:09 +0000 2018,0.0,0.669,0.331,-0.8555
90,@FoxNews,Fox News,"""Today, we prove these heroes were never forgotten.""

@VP Pence​ spoke at a ceremony Wednesday as remains, believed… https://t.co/jRe3zuNykV",Thu Aug 02 01:06:27 +0000 2018,0.163,0.837,0.0,0.5106
91,@FoxNews,Fox News,".@dbongino on Manafort trial: ""Paul Manafort is guilty of something, he's guilty of helping @realDonaldTrump win an… https://t.co/LApgHTWcOa",Thu Aug 02 01:07:59 +0000 2018,0.234,0.547,0.219,0.1027
92,@nytimes,The New York Times,"RT @jdelreal: I joined the Redding Fire Dept as they visited the place their colleague, Jeremy Stoke, was killed by the Carr Fire. As they…",Thu Aug 02 01:17:03 +0000 2018,0.0,0.693,0.307,-0.8519
93,@FoxNews,Fox News,"Mollie Tibbetts' disappearance a 'total shock,' Iowa residents say. https://t.co/IucuUZQSoo",Thu Aug 02 01:28:52 +0000 2018,0.0,1.0,0.0,0.0
94,@nytimes,The New York Times,An Illinois state representative resigned hours after a report that his ex-girlfriend accused him of using nude pho… https://t.co/zC0GefPZuj,Thu Aug 02 01:32:04 +0000 2018,0.0,0.792,0.208,-0.4939
95,@CNN,CNN,Take a look at some of Paul Manafort's jackets https://t.co/zV53gJUMmh https://t.co/FwVE7WVJqA,Thu Aug 02 01:33:35 +0000 2018,0.0,1.0,0.0,0.0
96,@FoxNews,Fox News,"Migrants falsely claim they're father and daughter, present fake birth certificate, U.S. Customs officials say. https://t.co/A1yEmt1ZtA",Thu Aug 02 01:39:04 +0000 2018,0.0,0.829,0.171,-0.4767
97,@CNN,CNN,"Tesla CEO Elon Musk stunned analysts a few months ago by refusing to answer their ""boring"" questions on a Tesla ear… https://t.co/7y15BcbIQr",Thu Aug 02 01:40:29 +0000 2018,0.0,0.814,0.186,-0.4767
98,@nytimes,The New York Times,RT @kevinroose: Update: I definitely broke the alerts https://t.co/fyZpx6cUXP,Thu Aug 02 01:46:46 +0000 2018,0.235,0.522,0.243,-0.0258
99,@nytimes,The New York Times,A Pennsylvania bishop has ordered the names of all of his predecessors since the 1940s to be stripped from church b… https://t.co/tE99DpioKv,Thu Aug 02 01:47:02 +0000 2018,0.0,1.0,0.0,0.0
100,@CNN,CNN,Special counsel Robert Mueller has offered to reduce the number of obstruction-related questions President Donald T… https://t.co/De13n3IicN,Thu Aug 02 01:47:42 +0000 2018,0.211,0.789,0.0,0.4588
101,@CNN,CNN,Here are the key takeaways from day two of the Paul Manafort trial https://t.co/4NSrYbKhwa https://t.co/BkudHicjZd,Thu Aug 02 01:51:05 +0000 2018,0.0,1.0,0.0,0.0
102,@FoxNews,Fox News,".@VP spoke at a ceremony at @JointBasePHH Wednesday as remains, believed to be those of American service members lo… https://t.co/MFXLbol1qq",Thu Aug 02 01:54:26 +0000 2018,0.0,1.0,0.0,0.0
103,@CNN,CNN,Ohio State places head football coach Urban Meyer on paid administrative leave as it investigates what he knew abou… https://t.co/MA0LAZsziK,Thu Aug 02 01:56:17 +0000 2018,0.0,0.941,0.059,-0.0516
104,@CNN,CNN,"38 memorable lines from Trump's speech in Tampa, Florida | Analysis by @CillizzaCNN https://t.co/fAeDHl3d2n https://t.co/JD1ApcruiH",Thu Aug 02 02:01:08 +0000 2018,0.0,1.0,0.0,0.0
105,@nytimes,The New York Times,Humans almost saved the planet from climate change 30 years ago. This is the story of how we failed: a tragedy in 2… https://t.co/sfbNxwgdeI,Thu Aug 02 02:02:03 +0000 2018,0.083,0.662,0.255,-0.7346
106,@BBCWorld,BBC News (World),Zimbabwe election: International calls for restraint https://t.co/G2h1UVCzeW,Thu Aug 02 02:03:55 +0000 2018,0.0,1.0,0.0,0.0
107,@FoxNews,Fox News,Glen Powell to join 'Top Gun' sequel: report https://t.co/yHQCIHsjKZ,Thu Aug 02 02:07:34 +0000 2018,0.323,0.484,0.194,0.1531
108,@FoxNews,Fox News,.@VP Pence and Mrs. Pence participate in an engagement with troops at @JointBasePHH. https://t.co/nG5URYFant https://t.co/29K1WCo6gi,Thu Aug 02 02:11:44 +0000 2018,0.176,0.824,0.0,0.4588
109,@CNN,CNN,Why Trump and the GOP are both guilty of ongoing collusion | By Frida Ghitis via @CNNOpinion https://t.co/KxaliS3dcE https://t.co/c4jFAfZh2j,Thu Aug 02 02:16:02 +0000 2018,0.0,0.859,0.141,-0.4215
110,@nytimes,The New York Times,RT @sewellchan: We interviewed survivors of yesterday's miraculous Aeroméxico crash in Mexico—in which all 103 people on board lived. A bit…,Thu Aug 02 02:17:03 +0000 2018,0.0,0.876,0.124,-0.4019
111,@CNN,CNN,"RT @AC360: Anderson Cooper: Keeping them honest, the White House's claim the Mueller probe arose out of ""a dirty discredited dossier"" is ju…",Thu Aug 02 02:20:34 +0000 2018,0.113,0.687,0.199,-0.3612
112,@CNN,CNN,"RT @CuomoPrimeTime: ""There was callous disregard for these children."" Democratic @SenatorDurbin calls on DHS Sec. Nielsen to resign saying…",Thu Aug 02 02:21:24 +0000 2018,0.0,0.791,0.209,-0.5423
113,@FoxNews,Fox News,'Angel' cloud appears over Texas skyline https://t.co/ArFA0SRgVO,Thu Aug 02 02:22:59 +0000 2018,0.0,1.0,0.0,0.0
114,@CNN,CNN,@CillizzaCNN Donald Trump is averaging 7.6 mistruths a day | Analysis by @CillizzaCNN https://t.co/6dpJxXvYe2,Thu Aug 02 02:28:28 +0000 2018,0.0,1.0,0.0,0.0
115,@FoxNews,Fox News,.@TuckerCarlson on Paul Manafort Trial: Lead Prosecutor Weissmann 'Avenging Hillary's Defeat' https://t.co/42Y3mfiY7G,Thu Aug 02 02:30:00 +0000 2018,0.0,0.786,0.214,-0.4588
116,@CNN,CNN,Donald Trump is averaging 7.6 mistruths a day | Analysis by @CillizzaCNN https://t.co/n41yNDxLRj https://t.co/YmXei0hWPs,Thu Aug 02 02:30:18 +0000 2018,0.0,1.0,0.0,0.0
117,@CNN,CNN,US planning to reduce troops in Africa despite growing terrorist threat https://t.co/XgWxn1HtI5 https://t.co/TD5Y3ISjIj,Thu Aug 02 02:31:07 +0000 2018,0.361,0.555,0.084,0.7181
118,@nytimes,The New York Times,"New efforts on Facebook to influence this year's elections revealed signs of a maturing adversary, adapting and evo… https://t.co/hZi8nyZEAH",Thu Aug 02 02:32:08 +0000 2018,0.0,0.904,0.096,-0.2023
119,@CNN,CNN,"RT @CuomoPrimeTime: Former Trump aide @MichaelRCaputo on Mueller probe: “I’m with the President now. This thing needs to be shut down."" htt…",Thu Aug 02 02:33:17 +0000 2018,0.0,1.0,0.0,0.0
120,@FoxNews,Fox News,Homeless man starts McDonald's job with Florida officer's help https://t.co/UotBQZijCB,Thu Aug 02 02:34:59 +0000 2018,0.231,0.769,0.0,0.4019
121,@FoxNews,Fox News,New Vietnam bridge held up by massive pair of hands https://t.co/wLImjB8gYn,Thu Aug 02 02:41:00 +0000 2018,0.0,1.0,0.0,0.0
122,@CNN,CNN,"A child's brain repaired itself after a full third of the right hemisphere was surgically removed, rewiring itself… https://t.co/MM5OvzTmke",Thu Aug 02 02:44:39 +0000 2018,0.0,1.0,0.0,0.0
123,@CNN,CNN,"RT @CNNTonight: ""What it says to me, Don, is that he is guilty as sin ... if he really felt confident ... why would he be freaking out on T…",Thu Aug 02 02:46:02 +0000 2018,0.09,0.672,0.238,-0.6929
124,@CNN,CNN,"Supreme Court Justice Ruth Bader Ginsburg described the 2017-18 term as ""much more divisive than usual""… https://t.co/nlhSxfhJLy",Thu Aug 02 02:46:09 +0000 2018,0.318,0.682,0.0,0.7906
125,@FoxNews,Fox News,Madonna suggests Donald Trump motivated her move to Portugal https://t.co/JpGwqcPhPH,Thu Aug 02 02:47:00 +0000 2018,0.25,0.75,0.0,0.4588
126,@nytimes,The New York Times,Prosecution cites lavish spending by Paul Manafort in his fraud trial https://t.co/AAt0HrXE9L,Thu Aug 02 02:47:01 +0000 2018,0.0,0.588,0.412,-0.7906
127,@nytimes,The New York Times,"RT @maggieNYT: For roughly a week, Trump has raged about Cohen, Manafort, Mueller. And he is angry the SC probe, which Giuliani assured him…",Thu Aug 02 02:51:02 +0000 2018,0.087,0.694,0.219,-0.5859
128,@CNN,CNN,Chefs Guy Fieri and José Andrés are doing everything they can to help feed the evacuees and first responders to Cal… https://t.co/9E09tiBhog,Thu Aug 02 02:51:05 +0000 2018,0.114,0.886,0.0,0.4019
129,@CNN,CNN,RT @CuomoPrimeTime: Conservative commentator @CortesSteve calls President Trump's threat of a government shutdown over border wall funding…,Thu Aug 02 02:56:49 +0000 2018,0.0,0.815,0.185,-0.5267
130,@CNN,CNN,Their meningitis symptoms had an unusual cause: A rat lungworm infection from eating raw centipedes https://t.co/HGGPcs7eIk,Thu Aug 02 02:58:06 +0000 2018,0.0,1.0,0.0,0.0
131,@CNN,CNN,CBS staffers wonder about Jeff Fager's fate at '60 Minutes' following New Yorker expose https://t.co/A6wA3cMlzb https://t.co/CWMftXxufh,Thu Aug 02 03:01:07 +0000 2018,0.0,0.904,0.096,-0.1531
